Filename,Extension,Parent_Folder,Size_MB,Last_Modified,Full_Path
sample_5226.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5226.json
sample_5227.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5227.json
sample_5228.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5228.json
sample_5229.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5229.json
sample_523.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_523.json
sample_5230.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5230.json
sample_5231.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5231.json
sample_5232.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5232.json
sample_5233.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5233.json
sample_5234.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5234.json
sample_5235.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5235.json
sample_5236.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5236.json
sample_5237.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5237.json
sample_5238.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5238.json
sample_5239.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5239.json
sample_524.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_524.json
sample_5240.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5240.json
sample_5241.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5241.json
sample_5242.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5242.json
sample_5243.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5243.json
sample_5244.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5244.json
sample_5245.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5245.json
sample_5246.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5246.json
sample_5247.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5247.json
sample_5248.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5248.json
sample_5249.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5249.json
sample_525.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_525.json
sample_5250.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5250.json
sample_5251.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5251.json
sample_5252.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5252.json
sample_5253.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5253.json
sample_5254.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5254.json
sample_5255.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5255.json
sample_5256.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5256.json
sample_5257.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5257.json
sample_5258.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5258.json
sample_5259.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5259.json
sample_526.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_526.json
sample_5260.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5260.json
sample_5261.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5261.json
sample_5262.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5262.json
sample_5263.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5263.json
sample_5264.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5264.json
sample_5265.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5265.json
sample_5266.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5266.json
sample_5267.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5267.json
sample_5268.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5268.json
sample_5269.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5269.json
sample_527.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_527.json
sample_5270.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5270.json
sample_5271.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5271.json
sample_5272.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5272.json
sample_5273.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5273.json
sample_5274.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5274.json
sample_5275.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5275.json
sample_5276.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5276.json
sample_5277.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5277.json
sample_5278.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5278.json
sample_5279.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5279.json
sample_528.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_528.json
sample_5280.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5280.json
sample_5281.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5281.json
sample_5282.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5282.json
sample_5283.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5283.json
sample_5284.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5284.json
sample_5285.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5285.json
sample_5286.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5286.json
sample_5287.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:26,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_5287.json
